probPopping,threshold,numTargets,optimal,optimal2,time,noResolution
0.1,135,3,1.0,0.0,10.152988625568533,0
0.1,135,4,0.7,0.0,17.449675159497023,0
0.2,135,2,0.7,0.3,10.973670425203084,0
0.2,135,3,0.5,0.0,36.098176591141005,4
0.2,135,4,0.5,0.0,47.95281249192356,5
0,140,2,1.0,0.0,5.6336774113322825,0
0,140,3,0.8,0.2,8.87921630050326,0
0,140,4,0.9,0.1,11.82456043201279,0
0.05,140,2,1.0,0.0,5.974645847856962,0
0.05,140,3,1.0,0.0,9.20349672948567,0
0.05,140,4,0.7,0.1,16.556482914939835,0
0.1,140,2,0.8,0.2,7.508583494218084,0
0.1,140,3,1.0,0.0,10.56114666775826,0
0.1,140,4,0.9,0.1,13.917557450298187,0
0.2,140,2,0.8,0.2,8.90974858240379,0
0.2,140,3,0.3,0.0,82.04890679003928,7
0.2,140,4,0.6,0.0,37.86820259558075,4
0,145,2,1.0,0.0,5.1400858927939534,0
0,145,3,0.9,0.1,8.787375305716246,0
0,145,4,0.9,0.0,12.599945695488218,0
0.05,145,2,0.9,0.1,6.776788610333878,0
0.05,145,3,0.8,0.0,10.560313560572565,0
0.05,145,4,0.8,0.2,13.463710808425954,0
0.1,145,2,0.8,0.2,7.947815733561842,0
0.1,145,3,0.7,0.3,12.842642380958543,0
0.1,145,4,0.8,0.2,16.880349623078253,0
0.2,145,2,0.8,0.2,9.562028155374449,0
0.2,145,3,0.8,0.0,18.961954513580007,2
0.2,145,4,0.4,0.0,66.17445951010532,6
0,150,2,1.0,0.0,5.549178531878879,0
0,150,3,0.9,0.1,9.74561124986532,0
0,150,4,0.9,0.1,11.508175887993104,0
0.05,150,2,0.9,0.1,6.38152490405359,0
0.05,150,3,1.0,0.0,9.427309149221978,0
0.05,150,4,0.8,0.0,13.639915327821626,0
0.1,150,2,0.9,0.1,6.708091654583716,0
0.1,150,3,0.8,0.1,10.980010681213182,0
0.1,150,4,0.6,0.1,21.68516569957498,1
0.2,150,2,0.8,0.2,11.533975438365946,0
0.2,150,3,0.7,0.0,23.409894928082927,3
0.2,150,4,0.6,0.0,37.54033167741206,4
0,155,2,0.9,0.1,5.822921747692375,0
0,155,3,1.0,0.0,8.504757648262736,0
0,155,4,1.0,0.0,12.20650452039302,0
0.05,155,2,1.0,0.0,5.831680240615219,0
0.05,155,3,0.9,0.1,9.666958943826993,0
0.05,155,4,0.9,0.0,13.689199226296694,0
0.1,155,2,0.9,0.1,6.902160769499309,0
0.1,155,3,0.7,0.1,13.57991819649337,0
0.1,155,4,1.0,0.0,13.576040258572089,0
0.2,155,2,0.9,0.1,9.621757895884326,0
0.2,155,3,0.7,0.0,26.754538536902043,3
0.2,155,4,0.5,0.0,48.15472199653051,5
0,160,2,0.9,0.1,6.044903151878516,0
0,160,3,1.0,0.0,9.238908143661714,0
0,160,4,0.8,0.0,12.262675962495297,0
0.05,160,2,0.9,0.1,6.1544094882061,0
0.05,160,3,0.9,0.0,10.033544286934648,0
0.05,160,4,0.7,0.1,15.178759817062073,0
0.1,160,2,0.7,0.3,8.740043687542014,0
0.1,160,3,0.9,0.0,11.738020896261617,0
0.1,160,4,1.0,0.0,14.24324641213093,0
0.2,160,2,0.9,0.1,9.210250974238582,0
0.2,160,3,0.8,0.0,20.302769339105144,2
0.2,160,4,0.4,0.0,65.31512618225571,6
0,165,2,1.0,0.0,5.962295722215531,0
0,165,3,1.0,0.0,9.721328543533241,0
0,165,4,1.0,0.0,11.168518303868533,0
0.05,165,2,1.0,0.0,5.701213300865801,0
0.05,165,3,0.9,0.0,10.010545461588361,0
0.05,165,4,0.8,0.0,15.258508668746291,0
0.1,165,2,1.0,0.0,7.536241768800889,0
0.1,165,3,0.8,0.1,12.010935621857696,0
0.1,165,4,0.5,0.0,22.00488539239863,0
0.2,165,2,0.7,0.3,11.509167356939937,0
0.2,165,3,0.5,0.0,40.756471734967505,5
0.2,165,4,0.3,0.0,88.84311868808203,7
0,170,2,1.0,0.0,5.798010087562295,0
0,170,3,1.0,0.0,10.047439575014797,0
0,170,4,0.9,0.1,13.25786013652567,0
0.05,170,2,0.8,0.2,7.887640004113275,0
0.05,170,3,0.6,0.1,12.66883095213493,0
0.05,170,4,0.7,0.0,15.398832987856945,0
0.1,170,2,0.7,0.3,9.070453364184953,0
0.1,170,3,0.8,0.2,13.070753185372903,0
0.1,170,4,0.7,0.1,20.59017825250307,1
0.2,170,2,0.8,0.2,10.185160848429769,0
0.2,170,3,0.7,0.0,26.337932402419533,3
0.2,170,4,0.5,0.0,49.036350634416394,5
0,175,2,1.0,0.0,5.72703185554419,0
0,175,3,0.8,0.2,10.109802727449438,0
0,175,4,0.9,0.1,12.551587308812618,0
0.05,175,2,0.9,0.1,6.8452893021731285,0
0.05,175,3,0.9,0.0,10.7862219610196,0
0.05,175,4,0.8,0.1,14.900820821327326,0
0.1,175,2,0.9,0.1,7.580562828258141,0
0.1,175,3,0.8,0.1,12.155516966584788,0
0.1,175,4,0.7,0.1,22.2913001113521,2
0.2,175,2,0.6,0.2,17.412244532012036,2
0.2,175,3,0.7,0.0,25.516943972066176,3
0.2,175,4,0.5,0.0,45.97280647951335,5
0,180,2,1.0,0.0,6.456741727366347,0
0,180,3,1.0,0.0,9.241793318355308,0
0,180,4,0.9,0.0,11.59471542558281,0
0.05,180,2,0.9,0.1,7.276313055224833,0
0.05,180,3,0.9,0.0,10.440915272583094,0
0.05,180,4,0.7,0.1,14.40198905229837,0
0.1,180,2,1.0,0.0,6.384473006583801,0
0.1,180,3,0.9,0.0,10.859073960204881,0
0.1,180,4,0.7,0.2,18.809640509634114,0
0.2,180,2,0.5,0.5,12.809601146102523,0
0.2,180,3,0.5,0.0,41.87451646244312,5
0.2,180,4,0.6,0.0,38.03871711242049,4
0,185,2,0.8,0.2,6.939326788810817,0
0,185,3,0.9,0.1,9.84217773121907,0
0,185,4,0.7,0.1,13.163114390567605,0
0.05,185,2,0.9,0.1,6.767347207542445,0
0.05,185,3,0.9,0.0,11.50930402846441,0
0.05,185,4,0.9,0.0,13.690355195502102,0
0.1,185,2,0.9,0.1,7.757483237750182,0
0.1,185,3,0.7,0.2,12.417886034686086,0
0.1,185,4,0.7,0.0,26.117793778540324,2
0.2,185,2,0.7,0.3,11.797131127338806,0
0.2,185,3,0.8,0.0,20.613575903579342,2
0.2,185,4,0.2,0.0,136.249272857265,8
0,190,2,0.9,0.1,6.333691879033468,0
0,190,3,1.0,0.0,9.164419320106536,0
0,190,4,0.8,0.0,13.355144894148722,0
0.05,190,2,0.8,0.2,7.100699751893593,0
0.05,190,3,0.9,0.0,10.560707354525197,0
0.05,190,4,0.8,0.0,15.71405344764842,0
0.1,190,2,1.0,0.0,7.35588144363012,0
0.1,190,3,0.8,0.0,12.597894341634195,0
0.1,190,4,0.8,0.1,18.549721131431895,1
0.2,190,2,0.8,0.2,9.295386509598602,0
0.2,190,3,0.7,0.0,26.00655092097922,3
0.2,190,4,0.5,0.0,51.80685781936192,5
0,195,2,1.0,0.0,5.4425847149571975,0
0,195,3,1.0,0.0,9.087930026229806,0
0,195,4,0.7,0.0,12.895505587980498,0
0.05,195,2,1.0,0.0,6.934407426951883,0
0.05,195,3,0.9,0.0,10.643579946464474,0
0.05,195,4,1.0,0.0,12.980030168141488,0
0.1,195,2,0.8,0.2,8.27935027403715,0
0.1,195,3,0.9,0.0,12.458267738388647,0
0.1,195,4,0.9,0.0,16.697303936639408,1
0.2,195,2,1.0,0.0,7.568135639173638,0
0.2,195,3,0.6,0.0,31.802445289680293,4
0.2,195,4,0.6,0.0,37.124574821938005,4
0,200,2,1.0,0.0,6.858444176112721,0
0,200,3,0.6,0.1,10.493043757126802,0
0,200,4,0.8,0.0,13.263765945861854,0
0.05,200,2,1.0,0.0,6.812376327326042,0
0.05,200,3,0.8,0.1,10.842720663979318,0
0.05,200,4,0.7,0.3,17.78422968621456,0
0.1,200,2,0.9,0.1,8.195903368241078,0
0.1,200,3,1.0,0.0,11.481517924382626,0
0.1,200,4,0.8,0.0,19.110944729446647,1
0.2,200,2,0.8,0.2,10.461449177227149,0
0.2,200,3,0.7,0.0,26.026799181603867,3
0.2,200,4,0.3,0.0,91.38439721125876,7
0,205,2,1.0,0.0,6.204102066721983,0
0,205,3,0.8,0.1,10.761263838265009,0
0,205,4,0.8,0.1,14.515114656262318,0
0.05,205,2,1.0,0.0,7.099478461164061,0
0.05,205,3,0.8,0.1,11.90842602904276,0
0.05,205,4,0.9,0.0,14.106023747832324,0
0.1,205,2,1.0,0.0,6.7547977445630085,0
0.1,205,3,0.8,0.1,12.308987240954279,0
0.1,205,4,1.0,0.0,15.3339418269882,0
0.2,205,2,0.7,0.3,12.64631700512442,0
0.2,205,3,0.8,0.0,20.80260534826606,2
0.2,205,4,0.5,0.0,49.91345328952131,5
0,210,2,1.0,0.0,6.571438981747354,0
0,210,3,0.9,0.0,10.24479034316796,0
0,210,4,1.0,0.0,11.574628597839157,0
0.05,210,2,0.8,0.2,7.521201979288001,0
0.05,210,3,0.8,0.2,11.737911544869347,0
0.05,210,4,0.9,0.1,14.353370273471677,0
0.1,210,2,0.7,0.3,8.394470999808394,0
0.1,210,3,0.9,0.1,12.307369999737102,0
0.1,210,4,0.7,0.1,22.109913571936787,2
0.2,210,2,0.8,0.2,10.102815860005869,0
0.2,210,3,0.7,0.0,30.324810704370414,3
0.2,210,4,0.4,0.0,67.50272762822476,6
0,215,2,1.0,0.0,6.360889992283697,0
0,215,3,0.8,0.1,10.260242503587309,0
0,215,4,1.0,0.0,11.337625549519348,0
0.05,215,2,0.9,0.1,6.76479749666953,0
0.05,215,3,0.8,0.2,11.129023257591342,0
0.05,215,4,0.9,0.0,13.765751820715902,0
0.1,215,2,0.8,0.2,9.43577447307642,0
0.1,215,3,0.5,0.3,16.823904224688714,0
0.1,215,4,0.6,0.1,30.092241304925572,3
0.2,215,2,0.9,0.1,8.621211969295308,0
0.2,215,3,0.5,0.0,45.450509877963,5
0.2,215,4,0.7,0.0,33.12576595185171,3
0,220,2,0.9,0.1,6.995718399682653,0
0,220,3,0.9,0.0,9.492463193163385,0
0,220,4,1.0,0.0,12.125653512523892,0
0.05,220,2,1.0,0.0,6.487465591709567,0
0.05,220,3,0.7,0.1,12.103471340380562,0
0.05,220,4,0.8,0.0,15.783562599558337,0
0.1,220,2,1.0,0.0,7.025869859634852,0
0.1,220,3,0.9,0.0,11.5803163196616,0
0.1,220,4,0.7,0.1,22.44799921250746,1
0.2,220,2,0.6,0.4,13.732270563875616,0
0.2,220,3,0.7,0.0,25.208476115793967,3
0.2,220,4,0.7,0.0,35.20533643602504,3
0,225,2,1.0,0.0,6.187593353832076,0
0,225,3,1.0,0.0,10.233860537552157,0
0,225,4,0.9,0.1,12.553345936010706,0
0.05,225,2,0.9,0.1,6.747247147178676,0
0.05,225,3,0.8,0.2,10.977009903850123,0
0.05,225,4,0.9,0.1,15.321358364924247,0
0.1,225,2,0.8,0.2,8.050607807722587,0
0.1,225,3,0.9,0.0,13.695417610827286,0
0.1,225,4,0.6,0.0,35.09083819615977,4
0.2,225,2,0.7,0.3,11.95440550034068,0
0.2,225,3,0.7,0.0,25.89292961159871,3
0.2,225,4,0.7,0.0,31.821629810786913,3
0,230,2,1.0,0.0,6.164532185337394,0
0,230,3,1.0,0.0,9.29505310145284,0
0,230,4,1.0,0.0,11.626564733727424,0
0.05,230,2,1.0,0.0,7.2198103138757945,0
0.05,230,3,0.8,0.2,11.853893886132516,0
0.05,230,4,0.8,0.1,16.36071455475767,0
0.1,230,2,0.9,0.1,7.8721289563892585,0
0.1,230,3,0.8,0.1,12.748804262584681,0
0.1,230,4,0.8,0.0,21.24405963138116,2
0.2,230,2,0.8,0.1,13.872371006054538,1
0.2,230,3,0.8,0.0,22.773031811725325,2
0.2,230,4,0.5,0.0,50.05635428183497,5
0,235,2,0.9,0.1,6.988979181332029,0
0,235,3,0.9,0.0,10.522494809960945,0
0,235,4,1.0,0.0,12.253722089844768,0
0.05,235,2,0.9,0.1,7.429254268417553,0
0.05,235,3,1.0,0.0,10.927983971877833,0
0.05,235,4,0.9,0.0,16.434614027711802,0
0.1,235,2,1.0,0.0,7.612484859597802,0
0.1,235,3,0.9,0.0,12.301313066279194,0
0.1,235,4,0.7,0.2,22.146846398475688,1
0.2,235,2,0.8,0.1,11.297430789150301,1
0.2,235,3,0.8,0.0,21.70413616861957,2
0.2,235,4,0.4,0.0,63.72971113438832,6
0,240,2,1.0,0.0,6.553721856812447,0
0,240,3,0.9,0.1,9.976570980586882,0
0,240,4,0.9,0.0,13.799942924371322,0
0.05,240,2,1.0,0.0,6.453869674794011,0
0.05,240,3,0.6,0.2,12.920612384206612,0
0.05,240,4,0.8,0.0,15.438527089160285,0
0.1,240,2,0.9,0.1,7.162722409568225,0
0.1,240,3,0.8,0.1,12.584828680778894,0
0.1,240,4,0.5,0.0,31.88017549348518,3
0.2,240,2,1.0,0.0,7.630808121460714,0
0.2,240,3,0.9,0.0,15.886503151771368,1
0.2,240,4,0.3,0.0,86.80760230403128,7
0,245,2,1.0,0.0,5.978815654981599,0
0,245,3,0.8,0.2,10.529430637352153,0
0,245,4,1.0,0.0,11.91925899780276,0
0.05,245,2,1.0,0.0,6.919638508463462,0
0.05,245,3,1.0,0.0,10.927188057892087,0
0.05,245,4,0.8,0.1,15.769029743751826,0
0.1,245,2,1.0,0.0,7.01791818376052,0
0.1,245,3,0.8,0.0,13.15654738321366,0
0.1,245,4,0.9,0.0,19.448007242845275,1
0.2,245,2,1.0,0.0,9.013964314594617,0
0.2,245,3,0.5,0.0,43.47515081606512,5
0.2,245,4,0.7,0.0,34.10083326240173,3
0,250,2,1.0,0.0,6.588199746698242,0
0,250,3,1.0,0.0,9.043562213532988,0
0,250,4,1.0,0.0,12.098680602564567,0
0.05,250,2,0.9,0.1,7.462221949418731,0
0.05,250,3,0.9,0.1,11.409063591327277,0
0.05,250,4,0.8,0.0,15.411026399714618,0
0.1,250,2,0.7,0.3,8.96945815199331,0
0.1,250,3,0.8,0.2,13.8411523792653,0
0.1,250,4,0.8,0.0,22.104976209011824,2
0.2,250,2,1.0,0.0,7.986872901253913,0
0.2,250,3,0.6,0.0,33.104234307460146,4
0.2,250,4,0.5,0.0,49.661886807690415,5
0,255,2,1.0,0.0,6.712740202495956,0
0,255,3,0.9,0.1,11.120499967562344,0
0,255,4,0.9,0.0,13.668880966081087,0
0.05,255,2,0.8,0.2,8.14538352003007,0
0.05,255,3,0.8,0.1,10.909892244654689,0
0.05,255,4,0.9,0.1,16.684874453183568,0
0.1,255,2,1.0,0.0,8.286292403561252,0
0.1,255,3,0.6,0.2,15.715882916409356,0
0.1,255,4,0.9,0.0,18.010772954336353,1
0.2,255,2,0.6,0.4,12.386253984026588,0
0.2,255,3,0.7,0.0,27.06757433933821,3
0.2,255,4,0.4,0.0,65.44708919364464,6
0,260,2,0.9,0.1,6.906265443735921,0
0,260,3,0.9,0.0,9.391728659490937,0
0,260,4,0.9,0.1,13.363141629016326,0
0.05,260,2,0.9,0.1,7.300965180222539,0
0.05,260,3,1.0,0.0,11.50509112210353,0
0.05,260,4,0.9,0.0,15.64129017263674,0
0.1,260,2,1.0,0.0,6.878251910914335,0
0.1,260,3,0.8,0.2,12.607931131375727,0
0.1,260,4,0.4,0.0,60.84133135066677,6
0.2,260,2,0.7,0.3,12.3635958419112,0
0.2,260,3,0.9,0.0,17.333197187284156,1
0.2,260,4,0.2,0.0,142.30594729062645,8
0,265,2,0.9,0.1,6.617337657391225,0
0,265,3,1.0,0.0,9.527687201835088,0
0,265,4,0.9,0.0,13.559266304298934,0
0.05,265,2,0.7,0.3,8.352893149921702,0
0.05,265,3,1.0,0.0,9.829085936452506,0
0.05,265,4,0.9,0.1,16.045523660118775,0
0.1,265,2,0.9,0.1,6.963155585059688,0
0.1,265,3,0.6,0.2,15.852601144711338,0
0.1,265,4,0.8,0.1,20.88015713509661,1
0.2,265,2,1.0,0.0,8.288781081270082,0
0.2,265,3,0.9,0.0,16.374312684762668,1
0.2,265,4,0.4,0.0,62.53182425055825,6
0,270,2,1.0,0.0,6.242635319055566,0
0,270,3,0.8,0.2,10.419038318257964,0
0,270,4,0.8,0.0,13.543879245893397,0
0.05,270,2,0.9,0.1,7.381472707185784,0
0.05,270,3,1.0,0.0,10.759969601584542,0
0.05,270,4,0.9,0.0,13.693299643191661,0
0.1,270,2,1.0,0.0,7.500938970574363,0
0.1,270,3,0.7,0.1,14.694231181285579,0
0.1,270,4,1.0,0.0,18.660706642360346,0
0.2,270,2,0.7,0.3,12.171876632662123,0
0.2,270,3,0.5,0.0,42.16000029299319,5
0.2,270,4,0.4,0.0,63.230912959153336,6
0,275,2,1.0,0.0,6.626232636472284,0
0,275,3,1.0,0.0,8.382276440044194,0
0,275,4,0.9,0.0,13.279016444961414,0
0.05,275,2,1.0,0.0,6.558704713752952,0
0.05,275,3,0.9,0.1,11.309338620280231,0
0.05,275,4,1.0,0.0,13.504860878689291,0
0.1,275,2,0.9,0.1,7.522472382416199,0
0.1,275,3,0.8,0.1,14.959980255204176,0
0.1,275,4,0.7,0.0,24.78134165725677,2
0.2,275,2,0.6,0.3,15.176562054546935,1
0.2,275,3,0.7,0.0,25.6883394401726,3
0.2,275,4,0.4,0.0,64.30327582309306,6
0,280,2,1.0,0.0,6.627030073395424,0
0,280,3,0.9,0.1,9.694415556101697,0
0,280,4,0.9,0.0,13.194836768466814,0
0.05,280,2,0.9,0.1,7.021862905129974,0
0.05,280,3,1.0,0.0,11.309567970794623,0
0.05,280,4,0.8,0.0,17.134945702725624,0
0.1,280,2,0.9,0.1,8.194734807256781,0
0.1,280,3,0.8,0.0,13.793271068870363,0
0.1,280,4,0.9,0.0,17.802869912766063,0
0.2,280,2,0.9,0.0,11.433742865358079,1
0.2,280,3,0.5,0.0,45.19386854528593,5
0.2,280,4,0.4,0.0,67.1295261248067,6
0,285,2,1.0,0.0,5.8839697999283676,0
0,285,3,1.0,0.0,9.80805837966781,0
0,285,4,0.9,0.0,13.486423945773614,0
0.05,285,2,1.0,0.0,7.010487121262855,0
0.05,285,3,0.9,0.1,10.817945551725895,0
0.05,285,4,0.9,0.1,15.744323846572161,0
0.1,285,2,0.9,0.1,8.371026599933325,0
0.1,285,3,0.7,0.2,15.571667852229513,0
0.1,285,4,0.4,0.0,60.67988160878287,6
0.2,285,2,0.9,0.1,10.40866807043456,0
0.2,285,3,0.5,0.0,44.931117813293966,5
0.2,285,4,0.5,0.0,52.816447853483055,5
0,290,2,1.0,0.0,6.795347742059844,0
0,290,3,1.0,0.0,8.821255650756218,0
0,290,4,0.9,0.1,13.373133000550988,0
0.05,290,2,1.0,0.0,6.902545764630143,0
0.05,290,3,1.0,0.0,10.071391542956832,0
0.05,290,4,0.7,0.1,16.729800773601347,0
0.1,290,2,0.9,0.1,8.829307969768838,0
0.1,290,3,0.9,0.1,12.402450228182795,0
0.1,290,4,0.7,0.0,27.52498226528163,3
0.2,290,2,0.6,0.4,13.139641557968087,0
0.2,290,3,0.8,0.0,21.172566993367965,2
0.2,290,4,0.6,0.0,42.509301481085124,4
0,295,2,1.0,0.0,6.912506209381195,0
0,295,3,0.8,0.2,11.16996946850105,0
0,295,4,1.0,0.0,12.681332584727924,0
0.05,295,2,0.9,0.1,8.206465282960398,0
0.05,295,3,0.9,0.1,10.187847301265169,0
0.05,295,4,1.0,0.0,13.972811546518964,0
0.1,295,2,0.7,0.3,9.078768157682479,0
0.1,295,3,0.7,0.0,13.891399571301474,0
0.1,295,4,0.9,0.0,15.8922090377051,0
0.2,295,2,0.9,0.1,9.519787965113997,0
0.2,295,3,0.4,0.0,59.91974749058942,6
0.2,295,4,0.7,0.0,36.83561223153622,3
0,300,2,0.9,0.1,7.228867785217585,0
0,300,3,1.0,0.0,11.21089983192904,0
0,300,4,0.9,0.1,13.640821164132769,0
0.05,300,2,0.9,0.1,8.882684828931563,0
0.05,300,3,1.0,0.0,10.493542304974145,0
0.05,300,4,0.9,0.1,15.020199150850726,0
0.1,300,2,1.0,0.0,7.413202921695261,0
0.1,300,3,1.0,0.0,12.102256371295425,0
0.1,300,4,0.7,0.0,27.492156117994377,3
0.2,300,2,0.9,0.1,10.270872772072838,0
0.2,300,3,0.9,0.0,17.975633450779817,1
0.2,300,4,0.4,0.0,72.2540973479281,6